cg14326225	0.6805289	0.6876393	0.6548038	0.6710961	0.6573581	0.6208073	0.6897377	0.6105077	0.6897231	0.7158929	0.6543146	0.6392534	0.6957743	0.6463331	0.6628409	0.7046369	0.7096505	0.712208	0.6693749	0.6587665	0.6744788	0.6501775
cg12907876	0.7333366	0.7086627	0.7419421	0.6511239	0.692387	0.7143286	0.7169375	0.674364	0.7483714	0.704254	0.7552187	0.6922647	0.7451061	0.7319261	0.7210607	0.6867917	0.7410246	0.7437176	0.6770071	0.7189261	0.7178007	0.7374537
cg24461524	0.7193261	0.7252586	0.7593663	0.6422615	0.714881	0.706541	0.7213359	0.7123765	0.7522892	0.64257	0.7263303	0.7642298	0.7651712	0.7526718	0.7483591	0.6367659	0.7804289	0.7588646	0.7101619	0.7193749	0.7104742	0.7951766
cg25891212	0.6699907	0.6763895	0.6519428	0.61613	0.6321204	0.6253026	0.6363965	0.6248706	0.6235945	0.6480516	0.6498172	0.6353634	0.6317131	0.6499141	0.6397516	0.6212932	0.6816607	0.6355388	0.6617884	0.6374848	0.6433572	0.6456041
cg13279956	0.6807031	0.7350032	0.7067397	0.6977728	0.752692	0.7045829	0.7008813	0.704211	0.697022	0.7065078	0.728941	0.7095425	0.7416942	0.7177083	0.7377113	0.6978084	0.7706031	0.7193381	0.7045495	0.7224721	0.7329751	0.753547
cg26612727	0.5772063	0.3843052	0.429632	0.4059579	0.4899391	0.3864732	0.399756	0.4472082	0.4427744	0.4151771	0.3896309	0.3770771	0.3702204	0.3615327	0.3297341	0.4157593	0.3901309	0.453385	0.4055367	0.3508051	0.3955182	0.3191128
cg06655810	0.0878746	0.05632683	0.1109276	0.04949397	0.05803826	0.08388616	0.1050715	0.1029532	0.09644813	0.1484254	0.0645625	0.1012705	0.04872722	0.02722246	0.08929376	0.1032731	0.07087466	0.06793997	0.101995	0.07399858	0.06970139	0.04333105
cg12071008	0.5948263	0.6369826	0.5972722	0.5342528	0.627045	0.6297634	0.6162958	0.636243	0.5885856	0.6013381	0.632611	0.6317859	0.6421102	0.5982414	0.6203291	0.5514384	0.7232947	0.6502711	0.6016228	0.636838	0.6675676	0.6578981
cg03283235	0.5374759	0.7227041	0.6708362	0.623708	0.7066174	0.7185011	0.6847367	0.7080385	0.6585801	0.675236	0.6899956	0.7244982	0.6891046	0.6640459	0.72462	0.6447636	0.768948	0.703328	0.6663739	0.7400949	0.6957732	0.7262251
cg19027361	0.7361241	0.7889721	0.7373764	0.7353207	0.7788581	0.7588401	0.763644	0.7728288	0.7501073	0.7580196	0.7633545	0.7680565	0.784815	0.7101278	0.7691476	0.7713914	0.7992048	0.7826576	0.7510887	0.7672404	0.7757024	0.7903526
cg03158561	0.5824991	0.587913	0.5717366	0.5236728	0.6011954	0.5646598	0.5222688	0.6312048	0.5785156	0.5657682	0.5771223	0.6661573	0.6869184	0.5741108	0.6069764	0.5335836	0.7371812	0.6364629	0.508828	0.5248159	0.6258687	0.5960069
cg05999628	0.8165369	0.8722201	0.8295056	0.8004102	0.8592883	0.8534996	0.8482196	0.831335	0.8549607	0.8421785	0.8645407	0.8320476	0.8722711	0.8335732	0.8437917	0.8256976	0.8661257	0.8225092	0.8298855	0.8554472	0.8638388	0.8637955
cg18081940	0.008317417	0.01237738	0.03365366	0.02791603	0.01083373	0.0170474	0.009442989	0.02786725	0.02581629	0.01642381	0.007745136	0.0128593	0.01848785	0.005587657	0.01032022	0.01835525	0.01150741	0.01767842	0.02615485	0.01925062	0.01780917	0.01571844
cg15081128	0.6987206	0.7300648	0.675626	0.6912336	0.7087334	0.6979712	0.7228736	0.7395985	0.7037014	0.7005869	0.7439056	0.7400482	0.7790438	0.7055768	0.7484158	0.6766936	0.7858862	0.7060043	0.7178148	0.7479564	0.7520992	0.7515155
cg00032205	0.1328912	0.09474897	0.1800668	0.1831458	0.2204301	0.09559473	0.1588085	0.1606695	0.2095042	0.1133763	0.1259299	0.09188331	0.1325976	0.1449285	0.1115976	0.1905867	0.1012383	0.1557055	0.1607502	0.1250484	0.1509534	0.161141
cg14162629	0.8211712	0.8808767	0.8535318	0.8587931	0.8828645	0.8470793	0.858856	0.8558278	0.8264993	0.8378132	0.8154382	0.8631662	0.8880364	0.8665259	0.86676	0.8880712	0.8613291	0.8548037	0.8123053	0.8886607	0.8641976	0.8550556
cg18105139	0.3587161	0.3410713	0.4855585	0.4539274	0.3246845	0.3184278	0.3295021	0.2601082	0.5304243	0.2684695	0.3023635	0.2679957	0.2561609	0.2847014	0.3156501	0.2849398	0.357671	0.3487854	0.3004716	0.2519527	0.2260498	0.4124584
cg02072834	0.2630439	0.4625447	0.4328631	0.368233	0.4315233	0.4208184	0.3434127	0.5019926	0.4271378	0.4236918	0.4701586	0.4860359	0.5028331	0.3137387	0.4889464	0.410362	0.4672827	0.4727047	0.4592932	0.4574707	0.4941254	0.4437698
cg14915290	0.6145775	0.694486	0.6637279	0.6866916	0.7064659	0.6773249	0.6955562	0.6498237	0.7132844	0.6597537	0.6744351	0.6424174	0.7026025	0.6859893	0.6784868	0.6679147	0.7647844	0.6763517	0.6625682	0.7196429	0.6997519	0.7042382
cg20303033	0.5714998	0.6769387	0.6063893	0.6036204	0.671419	0.6198611	0.6020105	0.6181325	0.5697249	0.6218814	0.5835687	0.5964869	0.6849015	0.6514849	0.6002607	0.5674092	0.7206008	0.6530641	0.5769593	0.6551117	0.623637	0.6542764
cg19131476	0.5616516	0.5442529	0.6459	0.6269677	0.5904788	0.5055848	0.5872074	0.5709074	0.6403422	0.6099203	0.5769297	0.5789224	0.6107162	0.547996	0.6649786	0.6097707	0.5847861	0.6531325	0.5074218	0.5923732	0.5170315	0.5893059
cg05421392	0.7503383	0.7959545	0.8511941	0.7855712	0.7415344	0.7447461	0.7981461	0.6635569	0.7706856	0.7592804	0.7731156	0.7822561	0.7045673	0.8131226	0.7686799	0.774487	0.7366321	0.7818272	0.8043211	0.8159539	0.762947	0.7631726
cg07947016	0.6751142	0.7660056	0.6737988	0.6755562	0.7269701	0.6847118	0.6587973	0.7238462	0.6699801	0.6517364	0.6015468	0.7299525	0.7628577	0.6650393	0.7362147	0.6933791	0.7712719	0.7224683	0.6695256	0.728873	0.6807157	0.7084079
cg13747681	0.712311	0.6363848	0.5481828	0.7199628	0.7728499	0.6076438	0.7331128	0.6780168	0.6570354	0.6406761	0.7553558	0.581769	0.7602206	0.6658254	0.6819501	0.6737337	0.6453028	0.6374441	0.6337638	0.7664894	0.6426365	0.5948101
cg25095697	0.9459055	0.9495572	0.9468647	0.9544497	0.9478019	0.9460675	0.9503549	0.9232426	0.9446822	0.9540949	0.9676442	0.9628198	0.9607964	0.9650357	0.9593711	0.962903	0.9590745	0.9588923	0.935688	0.9583891	0.9282976	0.9471781
cg23406509	0.6303807	0.6106961	0.5120957	0.5451873	0.5936957	0.5813404	0.5326829	0.4930879	0.5965167	0.5598235	0.5440825	0.6346284	0.5862203	0.5191759	0.6058494	0.5084154	0.6184386	0.5836371	0.5239292	0.6082903	0.5903084	0.5586355
cg18183892	0.7010448	0.7845518	0.5409256	0.6030387	0.6115436	0.7025588	0.7105849	0.6648511	0.6992401	0.6836822	0.7283827	0.6536064	0.629314	0.6198761	0.7273386	0.5400266	0.7451297	0.6951171	0.667358	0.6665533	0.7163073	0.6326323
cg08581018	0.8634365	0.8824769	0.864262	0.8793018	0.8990216	0.850908	0.8513542	0.8280027	0.831879	0.8472078	0.8557358	0.8725945	0.9099149	0.8439723	0.8277757	0.8275365	0.878253	0.8303278	0.8205479	0.8714276	0.8293681	0.89666
cg01997269	0.4864435	0.6232607	0.5875267	0.5474913	0.6061943	0.6328868	0.622394	0.6349677	0.5415338	0.6178352	0.5977546	0.5890541	0.6419104	0.6251286	0.5946602	0.6408453	0.6878459	0.6234426	0.5752112	0.6168377	0.6286482	0.6669108
cg22827250	0.1453769	0.2205034	0.1490058	0.1803055	0.2035979	0.2091286	0.1855107	0.129959	0.1776249	0.1292152	0.1576436	0.134584	0.1035693	0.1364894	0.1114089	0.1964233	0.05553022	0.1839383	0.2023837	0.1379427	0.1147925	0.1528465
cg00492341	0.7337438	0.7926847	0.6692767	0.7447507	0.7728045	0.8276367	0.8145152	0.8006867	0.7875136	0.8233935	0.8039857	0.8095295	0.8538335	0.8133587	0.8129497	0.790092	0.8426622	0.8153101	0.8132432	0.8032948	0.8696579	0.8207074
cg19695041	0.4565075	0.4984469	0.455393	0.4835852	0.5332832	0.4797953	0.4387044	0.5205217	0.4993711	0.5097808	0.4634865	0.4814634	0.5085297	0.45754	0.533294	0.508911	0.5155648	0.4756157	0.4944812	0.4705653	0.5247059	0.4995715
cg03918255	0.7739468	0.8511624	0.8643844	0.8427391	0.8600057	0.8466601	0.8826048	0.8595431	0.8368693	0.7889842	0.8385457	0.8780075	0.8521642	0.8550687	0.8372504	0.8353474	0.8733907	0.8601548	0.8736715	0.8627148	0.8697453	0.8448326
cg05837142	0.7486421	0.7667179	0.7640018	0.7142894	0.7810534	0.7771082	0.7677865	0.7758045	0.7660057	0.7815837	0.7916024	0.7809821	0.8069607	0.7753069	0.7849502	0.7944393	0.8317235	0.7679127	0.7475346	0.7825463	0.8146623	0.7895734
cg05015452	0.7775229	0.7934118	0.7486854	0.7273744	0.7840796	0.7584271	0.8210415	0.7715691	0.7582418	0.807056	0.8015265	0.7737197	0.7949641	0.7237369	0.8003578	0.7587143	0.8133298	0.7702798	0.7614352	0.7821047	0.8084237	0.7925573
cg06082548	0.1037121	0.09140737	0.1034862	0.1424741	0.09595808	0.08524922	0.09807992	0.09945235	0.1323192	0.1223442	0.06920344	0.09267316	0.1130935	0.09178398	0.09902399	0.09378017	0.1067092	0.107764	0.09962215	0.1052673	0.1040935	0.1228236
cg02667102	0.7230359	0.7357706	0.6928262	0.6595826	0.7392277	0.6957335	0.6976894	0.6979406	0.6871997	0.667279	0.6626918	0.7408231	0.6694474	0.5785332	0.7237656	0.6549505	0.7484632	0.7599384	0.706334	0.7310808	0.6728182	0.7341937
cg27464846	0.7785029	0.6043798	0.8353534	0.5948633	0.9274958	0.6870057	0.5789909	0.8711432	0.7079203	0.7586333	0.7585713	0.6069094	0.7920335	0.4911642	0.5994149	0.5105512	0.7203871	0.5865719	0.6030886	0.7289538	0.7218865	0.6271669
cg06539006	0.638116	0.736113	0.5321409	0.6376869	0.7034701	0.6912225	0.7235963	0.665374	0.6789773	0.7547488	0.7527559	0.7570142	0.7516506	0.6770618	0.7112397	0.7215979	0.6727149	0.6843063	0.6670949	0.7180275	0.6939899	0.7188648
cg04592144	0.7743387	0.7718629	0.7561054	0.6693537	0.7669978	0.7844642	0.734872	0.7425717	0.7511914	0.6889775	0.764529	0.7813513	0.8007658	0.7043453	0.7194721	0.6580856	0.79049	0.779819	0.7228931	0.7786634	0.7637063	0.7873186
cg15397087	0.6178353	0.6494054	0.6564637	0.6474978	0.6647477	0.6620903	0.6770665	0.6303163	0.6579276	0.6696159	0.6262305	0.6671498	0.679194	0.6370568	0.6504921	0.6844993	0.6805933	0.6191504	0.6283411	0.643925	0.6679707	0.6490908
cg01184591	0.5140532	0.6186295	0.6141421	0.5748132	0.621246	0.5708677	0.5782819	0.606741	0.6316377	0.5781353	0.6008351	0.6021334	0.587561	0.5955221	0.6768866	0.6627946	0.6413956	0.6487927	0.6024097	0.609633	0.6565893	0.6536419
cg06866232	0.6279718	0.6948257	0.6315964	0.5979491	0.6487662	0.6842937	0.6312405	0.6499897	0.6512614	0.6328687	0.6939738	0.664944	0.6974907	0.6218752	0.6747657	0.5869349	0.7346913	0.6744276	0.6496603	0.6794238	0.705502	0.7104341
cg25391023	0.671697	0.7318188	0.6694763	0.6329158	0.7206967	0.7449251	0.6588641	0.7362945	0.6799306	0.7031176	0.7571508	0.7394771	0.7495515	0.7065366	0.7111617	0.6140891	0.7445538	0.757637	0.7327999	0.7614141	0.7735603	0.7090254
cg00732878	0.7273285	0.7813601	0.7416195	0.7213332	0.7801977	0.761424	0.7693244	0.7388583	0.7584876	0.7726908	0.7778696	0.7653419	0.816521	0.7436114	0.7784799	0.725526	0.8076575	0.7953422	0.7557426	0.7746688	0.7916147	0.7778538
cg04022112	0.6937714	0.7643949	0.7050836	0.7359104	0.7621394	0.7356362	0.7348381	0.7493507	0.7405448	0.7428846	0.7602987	0.7715744	0.7735548	0.7338232	0.7380624	0.7250113	0.7972994	0.763552	0.7211452	0.7747861	0.7766945	0.7675446
cg02557922	0.6858079	0.7269167	0.6822391	0.6518905	0.7282245	0.7505261	0.7111531	0.716808	0.6967478	0.6667341	0.7410581	0.7252774	0.738229	0.6602004	0.736461	0.6523731	0.7952164	0.7160138	0.6348807	0.7615644	0.7766067	0.7796627
cg20985037	0.718005	0.7482788	0.734227	0.7761995	0.7746527	0.7405875	0.8013089	0.761729	0.7108669	0.7385184	0.7749854	0.7737435	0.81145	0.7238675	0.7663748	0.7406926	0.7868088	0.7750626	0.738755	0.7366563	0.7781556	0.7756252
cg03426423	0.7544868	0.7219373	0.7192329	0.6910461	0.7704706	0.7444366	0.7455	0.7618544	0.7301466	0.7839696	0.7695895	0.8212642	0.7859658	0.7241496	0.7812408	0.7247267	0.8157666	0.8005941	0.7637289	0.7946953	0.7605761	0.8281371
cg18426477	0.8208016	0.8115611	0.7987364	0.7735762	0.8346957	0.8106934	0.8261911	0.8361446	0.8142471	0.8122849	0.8279815	0.8152261	0.8685434	0.8094878	0.8184946	0.8113297	0.8745206	0.8269485	0.819838	0.8295862	0.8358886	0.8374301
cg14034778	0.7016606	0.7604254	0.7479509	0.7211649	0.7453207	0.7402096	0.7684085	0.7739471	0.694764	0.7417934	0.7571353	0.7793226	0.7959343	0.7341098	0.7638331	0.7223582	0.7892653	0.7733386	0.7161494	0.7628018	0.7520123	0.7736747
cg00308594	0.7631505	0.7979001	0.6836241	0.7401989	0.7478416	0.7195336	0.8072451	0.7683145	0.7651873	0.7653357	0.780688	0.7931147	0.798978	0.7543823	0.7856464	0.7145443	0.814135	0.7664632	0.7399586	0.7816687	0.7787812	0.7317859
cg22152605	0.7697974	0.8433043	0.7983828	0.7585444	0.8070603	0.8324164	0.7910177	0.7804595	0.7641528	0.8065328	0.8478245	0.8488148	0.8243074	0.4270637	0.7906437	0.755302	0.8465394	0.782756	0.7780306	0.8140741	0.4992519	0.8434303
cg24633312	0.6024139	0.6917729	0.583743	0.6354948	0.6709784	0.687818	0.5921798	0.6618926	0.6439183	0.6465089	0.6725392	0.6575725	0.6877208	0.6284066	0.672509	0.654534	0.7226323	0.6526358	0.64382	0.6987411	0.6927307	0.6820797
cg18998172	0.6650718	0.7386093	0.6129575	0.6094786	0.7018667	0.7212208	0.7263781	0.6782237	0.680254	0.6661425	0.6963462	0.7088838	0.7137504	0.7158723	0.7319786	0.6314328	0.7604045	0.7195536	0.6899791	0.7170031	0.7098787	0.701054
cg20082779	0.6359482	0.5350431	0.530174	0.5095333	0.5893914	0.584098	0.6214701	0.6009659	0.5309808	0.597961	0.6384295	0.5734559	0.6076896	0.5675802	0.6207715	0.5917032	0.6669604	0.6325955	0.5699109	0.6289173	0.6198022	0.5284033
cg25510201	0.564044	0.5893511	0.608689	0.4780528	0.5894162	0.5316073	0.5321414	0.5855912	0.5567675	0.5367304	0.606617	0.5675157	0.5664421	0.5801325	0.5331023	0.4119672	0.6565971	0.5834689	0.5368992	0.601663	0.568377	0.5967647
cg15600751	0.6851058	0.7012886	0.6432608	0.619049	0.7344153	0.6966967	0.5999503	0.7160194	0.6631497	0.6987009	0.6626697	0.7324163	0.6790927	0.7067845	0.7011209	0.6469433	0.7898266	0.6802213	0.6460594	0.7054358	0.753244	0.7278708
cg18824193	0.605279	0.7287825	0.6542683	0.5992743	0.6832077	0.7197911	0.6877046	0.7005163	0.6800633	0.6677846	0.6685393	0.7134817	0.6984953	0.6755603	0.6860866	0.6820722	0.7362205	0.6422865	0.6932444	0.7344398	0.660915	0.7057571
cg20247326	0.6075987	0.6991836	0.689301	0.6470286	0.6846915	0.6584295	0.7587221	0.7056577	0.6950621	0.6402975	0.7101245	0.672929	0.7099605	0.7379508	0.7056701	0.5890633	0.76415	0.6951589	0.6732209	0.7043409	0.7037933	0.7476196
cg07070138	0.8082209	0.8496213	0.767679	0.8251065	0.8682419	0.8393552	0.7798112	0.8043961	0.7990014	0.8243549	0.8055556	0.8315842	0.86396	0.8185956	0.8042852	0.8106582	0.8404155	0.8179826	0.7994637	0.8552565	0.8150232	0.8281049
cg02268750	0.5074251	0.5218448	0.5639133	0.563953	0.5189854	0.4905635	0.5292421	0.5535207	0.53658	0.5261439	0.5176775	0.521118	0.5682155	0.5493087	0.5372482	0.5688573	0.5134123	0.5564352	0.5560407	0.5432143	0.5261198	0.5182729
cg13027458	0.600222	0.6616177	0.5884498	0.5617797	0.6476893	0.612049	0.6234241	0.6156349	0.6097896	0.5873844	0.6189407	0.6589845	0.6458319	0.5571095	0.6335782	0.5641604	0.6882876	0.6690218	0.5994883	0.6640303	0.6490135	0.6936226
cg15858166	0.6852473	0.7324409	0.6834224	0.6254809	0.6643945	0.7294775	0.6961203	0.6967768	0.6369211	0.6745813	0.7152853	0.6968909	0.7010517	0.6537125	0.7165492	0.6682293	0.7608685	0.7424042	0.6873071	0.7434132	0.693511	0.742745
cg21537459	0.7727484	0.7932515	0.7803829	0.8133343	0.8004496	0.765524	0.7967107	0.7830833	0.7956119	0.7882206	0.8087355	0.8187133	0.8410284	0.7468264	0.7988422	0.7569351	0.849952	0.8007703	0.7811801	0.7992324	0.7996951	0.7865617
cg24154699	0.6760694	0.7664947	0.6711114	0.712535	0.7380235	0.7499342	0.6806147	0.7310798	0.6980969	0.7245894	0.7745687	0.7590377	0.7298999	0.7349653	0.7470405	0.7324585	0.7488316	0.7107977	0.7000321	0.7553452	0.7284301	0.7409661
cg25741810	0.7913273	0.7623997	0.6372469	0.7395696	0.7814792	0.7737994	0.6537363	0.7648492	0.795018	0.7484436	0.7337323	0.8026779	0.7270904	0.7643144	0.8202079	0.7250337	0.805713	0.7444212	0.7756441	0.7828714	0.7594333	0.8288098
cg04181882	0.7245377	0.7933361	0.7732701	0.7836284	0.7907416	0.7696498	0.7828898	0.7664015	0.7803018	0.7797527	0.7749134	0.7530478	0.8138754	0.7752586	0.7498912	0.7473567	0.8170151	0.7872635	0.7559741	0.8006698	0.7861968	0.7959545
cg09472821	0.6441408	0.7171336	0.6819928	0.6998845	0.7345313	0.6847656	0.735473	0.7165479	0.7348475	0.702888	0.7255051	0.7590671	0.7843301	0.6832427	0.719865	0.7336482	0.7443716	0.7092066	0.7127485	0.7090746	0.7643808	0.7419999
cg18113332	0.5441481	0.6084074	0.5384461	0.6559595	0.6751286	0.620793	0.6080941	0.6236802	0.624823	0.6519364	0.6287029	0.6685017	0.6462712	0.6637643	0.6312028	0.6249386	0.7427883	0.6606005	0.6034243	0.6635807	0.6634616	0.5826928
cg20131968	0.58338	0.6272972	0.499264	0.5369939	0.6084756	0.6439402	0.5999702	0.6203713	0.5885141	0.5773709	0.5993928	0.5924223	0.6608745	0.6062752	0.6437902	0.6087451	0.7379098	0.6456991	0.5549969	0.6348681	0.6278735	0.6307964
cg02759725	0.736376	0.8155153	0.824621	0.7143824	0.7936357	0.764657	0.6868635	0.7884355	0.7648574	0.8165144	0.688449	0.7468445	0.7797483	0.7288743	0.8011255	0.7453237	0.7329806	0.777748	0.7273891	0.7829527	0.7912508	0.7957753
cg24034357	0.7865816	0.8091068	0.7505971	0.7309204	0.7662028	0.7664477	0.7877822	0.7639734	0.7681065	0.7919552	0.7593135	0.753889	0.765829	0.7491555	0.7620271	0.7536606	0.7960857	0.8069504	0.7545276	0.7849937	0.7587873	0.7850316
cg01441699	0.7029499	0.7442739	0.7111905	0.6701038	0.7465972	0.7019887	0.7308737	0.74305	0.7250608	0.725669	0.7595728	0.7998547	0.7709827	0.7159712	0.7549582	0.7175049	0.8105561	0.749895	0.7004471	0.7540972	0.754072	0.7976671
cg18451817	0.6713712	0.6926109	0.7035356	0.6733217	0.7225124	0.7172325	0.7062804	0.7133229	0.7021202	0.7098527	0.7332954	0.763849	0.7461692	0.7005647	0.743493	0.6576482	0.7652624	0.7283298	0.7250022	0.7573195	0.7571233	0.7646361
cg07598464	0.7547112	0.8023229	0.8394275	0.7537767	0.8388995	0.8090014	0.8154351	0.7723541	0.8111023	0.8256646	0.8726273	0.8180152	0.7465775	0.8008856	0.8035889	0.7655313	0.8453865	0.8037684	0.8149491	0.8343518	0.8337174	0.790077
cg21449397	0.8012244	0.8645037	0.7846801	0.8009387	0.8374952	0.8396042	0.8368792	0.8110126	0.8042417	0.8360225	0.8615443	0.8573613	0.829364	0.8106133	0.8598639	0.8269151	0.8569823	0.8363574	0.8125541	0.8532992	0.8628653	0.8306552
cg15174623	0.2025427	0.1315385	0.1888747	0.2296652	0.1540993	0.1499882	0.1799155	0.2018112	0.2149817	0.185602	0.1842524	0.1704285	0.1482705	0.1516397	0.1852116	0.2266823	0.1167048	0.2259796	0.2288138	0.1535487	0.144105	0.1389766
cg10139889	0.4898702	0.5677252	0.6527485	0.6101573	0.6338816	0.626004	0.6319566	0.5996686	0.6469459	0.5860568	0.569326	0.5862069	0.6681007	0.5690598	0.596225	0.5260395	0.7018759	0.6007686	0.5882649	0.5992667	0.6016781	0.5792355
cg06427571	0.6841962	0.7286608	0.5881143	0.6082432	0.7063063	0.7400107	0.6377417	0.6969697	0.6331719	0.6909475	0.7057195	0.7313033	0.7301148	0.6459817	0.6804609	0.6910433	0.7249375	0.6635864	0.6735517	0.6931131	0.7826682	0.7023697
cg09331106	0.5513334	0.6097832	0.6152825	0.5721248	0.6152822	0.6017078	0.6390498	0.6197301	0.6341376	0.6009572	0.5789194	0.6382067	0.6520132	0.6320149	0.6534154	0.6032109	0.6724026	0.6216095	0.6049725	0.6386232	0.653889	0.6552294
cg03723787	0.5750091	0.6103908	0.6286818	0.6296577	0.6332206	0.6181644	0.6169524	0.6324703	0.6203451	0.6085594	0.6267217	0.6497187	0.619719	0.5920827	0.6044279	0.6354095	0.6670976	0.6249782	0.6325541	0.6041228	0.63232	0.6051525
cg16695324	0.642306	0.7108833	0.6475615	0.6788059	0.7339936	0.6998624	0.6951739	0.7139663	0.7059258	0.6710574	0.6895649	0.7059035	0.7497865	0.6574335	0.7537125	0.7059709	0.7410643	0.7056242	0.6715119	0.7094688	0.7034987	0.6944291
cg02150820	0.6219248	0.7495027	0.6323203	0.5928399	0.6874041	0.6511643	0.6522482	0.6158203	0.6956751	0.7016803	0.6869785	0.6505811	0.6279976	0.6400356	0.6933824	0.6894459	0.6919398	0.7168037	0.6519289	0.5950118	0.6994905	0.6898648
cg15898536	0.6847797	0.746353	0.7406622	0.6451401	0.7572381	0.6391079	0.7671615	0.7516553	0.7031694	0.7027783	0.6921103	0.7500151	0.7277441	0.7078937	0.7556711	0.6913388	0.8132132	0.7417533	0.6699647	0.7598903	0.759025	0.7036145
cg07172334	0.5505404	0.6404352	0.5739255	0.5087177	0.6128801	0.5996229	0.5533895	0.5475886	0.512888	0.5760471	0.5850044	0.5929957	0.6037359	0.5680973	0.6031932	0.5491845	0.6218147	0.5883527	0.5983577	0.6400623	0.5721759	0.6269264
cg07344468	0.3825863	0.4761511	0.4752789	0.4241481	0.417364	0.4806965	0.4103631	0.4581231	0.4330142	0.4377372	0.3931159	0.4546952	0.5180796	0.383891	0.462705	0.405794	0.5022162	0.4550033	0.4069064	0.4538614	0.4793345	0.5006378
cg02589576	0.7257569	0.6696454	0.6972522	0.6227367	0.6374564	0.6417448	0.6614168	0.664346	0.6355165	0.6868303	0.6439475	0.689702	0.6891966	0.6642364	0.7086554	0.6252305	0.709469	0.7136267	0.6455212	0.6871468	0.7159669	0.670985
cg13530039	0.6908943	0.684455	0.6814892	0.6974601	0.7074853	0.6498643	0.71434	0.696787	0.6367961	0.6866675	0.7073298	0.6807895	0.7193094	0.6748819	0.7048268	0.7201321	0.7091531	0.6881105	0.6580604	0.7065112	0.7137083	0.745514
cg03661929	0.7007309	0.7174628	0.6584694	0.6213046	0.69828	0.6880767	0.6613327	0.6753404	0.6575899	0.7143421	0.7541265	0.7128217	0.6924444	0.6741932	0.6400656	0.6007741	0.7061009	0.747962	0.6788976	0.7073669	0.7353401	0.7159558
cg14634760	0.7082606	0.6937628	0.7140494	0.7076149	0.6953856	0.6919962	0.7475451	0.7065877	0.7140636	0.671639	0.685543	0.723939	0.7483144	0.7175084	0.7426087	0.6092319	0.7082038	0.7303839	0.696431	0.7407857	0.7394885	0.7115253
cg22793130	0.6382927	0.6006821	0.6349508	0.5137564	0.6159933	0.5526785	0.659814	0.648688	0.6041485	0.6976693	0.5768702	0.6384222	0.6710499	0.5770507	0.6551508	0.722905	0.6611678	0.6428308	0.590107	0.6017824	0.6158568	0.61688
cg08113691	0.8246495	0.87677	0.7615191	0.882342	0.9120677	0.8124761	0.834303	0.7352616	0.8391694	0.8306869	0.8280947	0.8298574	0.8913326	0.8724179	0.8379453	0.7656357	0.8624207	0.843501	0.787922	0.871654	0.8610753	0.8538594
cg08940252	0.5716053	0.6602961	0.605307	0.5647361	0.6403757	0.6352761	0.6352205	0.6536564	0.6043946	0.6215573	0.6516873	0.6715629	0.6988463	0.6018378	0.6383024	0.5714859	0.7197418	0.6596529	0.6107085	0.7013236	0.6657277	0.7000812
cg07614344	0.6695599	0.7412963	0.7196561	0.7273175	0.7612938	0.7482601	0.7540689	0.743207	0.746242	0.6866323	0.7222314	0.7653952	0.7671826	0.7311691	0.6818876	0.7116675	0.7795693	0.7162099	0.7525429	0.7480494	0.7527333	0.7247183
cg10640333	0.07553302	0.07125285	0.1606829	0.2235597	0.1324162	0.100039	0.1118923	0.1139213	0.1702609	0.1712241	0.08170492	0.08028117	0.08633469	0.08970487	0.09434946	0.1514753	0.1003108	0.1218044	0.1324016	0.08644067	0.1215274	0.09319608
cg14812474	0.6662636	0.7889332	0.8556719	0.8399154	0.8119078	0.8389955	0.8268535	0.898749	0.7769802	0.7932912	0.8630363	0.8146127	0.8289649	0.8273447	0.8210738	0.7346266	0.8507798	0.8052396	0.8023326	0.8131363	0.8194045	0.8631102
cg22681279	0.7932271	0.811812	0.8194039	0.7936516	0.819339	0.7914901	0.8357036	0.845048	0.8175218	0.826388	0.8227556	0.8374587	0.8504574	0.8238719	0.8169127	0.8149036	0.8551241	0.8089855	0.7893155	0.8597726	0.8617228	0.8646436
cg06958184	0.7172906	0.8678339	0.832153	0.8257391	0.8817999	0.8228012	0.7379387	0.7593136	0.7684011	0.8061782	0.8233145	0.8551489	0.8073553	0.8369086	0.8461803	0.8498191	0.8287227	0.7864735	0.8161013	0.8651036	0.8150936	0.821501
cg18221897	0.7733003	0.805679	0.7778313	0.7656844	0.775985	0.7889809	0.8117108	0.8062438	0.7758405	0.7515224	0.7839112	0.8311101	0.8360465	0.7857958	0.7926958	0.7462903	0.8249764	0.8192858	0.753622	0.8363211	0.7834204	0.8430282
cg08843769	0.6292448	0.5652449	0.4989178	0.5861923	0.6272984	0.6422759	0.6132249	0.6228853	0.6282145	0.6182137	0.6408516	0.6719601	0.663213	0.5841574	0.6144255	0.5324308	0.7421854	0.6198562	0.5837648	0.6430635	0.6206644	0.6603081
cg24757159	0.6962602	0.72701	0.6764899	0.6644	0.6421314	0.646611	0.6586428	0.6657339	0.6940558	0.7458553	0.6665261	0.7094388	0.7192814	0.6499853	0.7215438	0.5979306	0.7545915	0.7151031	0.6235666	0.7237083	0.7573228	0.6954738
cg27483791	0.7329813	0.7664155	0.775909	0.7330433	0.7907838	0.7190932	0.787995	0.7905692	0.7366236	0.7134488	0.7694157	0.754905	0.7611032	0.7459516	0.7597697	0.7627172	0.8055283	0.7625449	0.7429508	0.768971	0.7648286	0.734356
